iter	Passed	Remaining
10047	678740	672255
10048	678810	672190
10049	678871	672116
10050	678946	672056
10051	679015	671990
10052	679089	671929
10053	679160	671864
10054	679224	671794
10055	679294	671729
10056	679359	671658
10057	679423	671587
10058	679492	671521
10059	679554	671448
10060	679620	671379
10061	679678	671302
10062	679748	671237
10063	679811	671165
10064	679878	671097
10065	679948	671031
10066	680012	670961
10067	680086	670899
10068	680148	670826
10069	680222	670765
10070	680290	670698
10071	680355	670628
10072	680422	670560
10073	680480	670483
10074	680555	670423
10075	680622	670354
10076	680688	670286
10077	680755	670217
10078	680813	670140
10079	680891	670083
10080	680961	670018
10081	681031	669952
10082	681097	669884
10083	681170	669822
10084	681240	669757
10085	681309	669690
10086	681375	669621
10087	681437	669548
10088	681503	669479
10089	681572	669413
10090	681637	669343
10091	681708	669279
10092	681765	669201
10093	681841	669142
10094	681905	669071
10095	681976	669007
10096	682051	668946
10097	682114	668874
10098	682182	668808
10099	682248	668738
10100	682320	668675
10101	682388	668608
10102	682458	668543
10103	682526	668476
10104	682591	668406
10105	682660	668340
10106	682730	668275
10107	682798	668207
10108	682872	668146
10109	682939	668078
10110	683015	668018
10111	683073	667942
10112	683139	667873
10113	683206	667804
10114	683269	667733
10115	683339	667667
10116	683402	667595
10117	683463	667521
10118	683526	667449
10119	683590	667379
10120	683664	667317
10121	683735	667252
10122	683801	667184
10123	683869	667116
10124	683941	667054
10125	684008	666985
10126	684085	666927
10127	684160	666867
10128	684239	666810
10129	684302	666739
10130	684365	666666
10131	684437	666604
10132	684503	666535
10133	684568	666464
10134	684630	666391
10135	684695	666321
10136	684766	666257
10137	684835	666191
10138	684910	666131
10139	684981	666066
10140	685044	665995
10141	685108	665923
10142	685174	665854
10143	685242	665787
10144	685308	665718
10145	685383	665657
10146	685455	665595
10147	685528	665532
10148	685595	665465
10149	685661	665395
10150	685725	665324
10151	685795	665259
10152	685860	665189
10153	685937	665131
10154	685995	665054
10155	686055	664979
10156	686126	664915
10157	686185	664839
10158	686254	664773
10159	686321	664705
10160	686393	664641
10161	686457	664570
10162	686530	664508
10163	686590	664433
10164	686656	664364
10165	686729	664302
10166	686797	664235
10167	686854	664157
10168	686919	664087
10169	686991	664024
10170	687049	663947
10171	687117	663880
10172	687185	663813
10173	687247	663740
10174	687318	663675
10175	687389	663611
10176	687451	663539
10177	687511	663464
10178	687571	663389
10179	687636	663319
10180	687706	663254
10181	687769	663182
10182	687838	663116
10183	687906	663049
10184	687970	662977
10185	688035	662908
10186	688102	662839
10187	688169	662772
10188	688239	662706
10189	688301	662633
10190	688370	662567
10191	688438	662500
10192	688499	662426
10193	688568	662360
10194	688625	662282
10195	688693	662215
10196	688759	662146
10197	688831	662083
10198	688903	662019
10199	688969	661951
10200	689041	661887
10201	689106	661817
10202	689173	661749
10203	689235	661676
10204	689301	661608
10205	689370	661541
10206	689444	661480
10207	689516	661417
10208	689582	661347
10209	689655	661285
10210	689726	661221
10211	689794	661154
10212	689863	661088
10213	689934	661024
10214	689999	660953
10215	690059	660878
10216	690126	660811
10217	690189	660739
10218	690257	660672
10219	690320	660600
10220	690385	660529
10221	690457	660467
10222	690522	660396
10223	690592	660332
10224	690660	660264
10225	690720	660189
10226	690783	660117
10227	690844	660044
10228	690914	659978
10229	690978	659908
10230	691037	659832
10231	691112	659771
10232	691181	659706
10233	691243	659632
10234	691314	659568
10235	691377	659497
10236	691446	659430
10237	691507	659357
10238	691577	659291
10239	691649	659228
10240	691713	659157
10241	691789	659098
10242	691854	659027
10243	691928	658966
10244	691996	658899
10245	692063	658831
10246	692123	658756
10247	692189	658687
10248	692258	658621
10249	692333	658560
10250	692406	658498
10251	692472	658429
10252	692532	658355
10253	692602	658289
10254	692669	658221
10255	692736	658154
10256	692798	658080
10257	692860	658008
10258	692933	657946
10259	693000	657877
10260	693062	657804
10261	693133	657740
10262	693192	657664
10263	693253	657591
10264	693321	657524
10265	693395	657462
10266	693459	657391
10267	693524	657321
10268	693593	657255
10269	693654	657181
10270	693725	657118
10271	693794	657051
10272	693856	656978
10273	693925	656912
10274	693995	656847
10275	694066	656782
10276	694136	656718
10277	694205	656652
10278	694276	656587
10279	694336	656512
10280	694393	656435
10281	694462	656368
10282	694532	656303
10283	694594	656230
10284	694669	656170
10285	694738	656104
10286	694799	656031
10287	694856	655953
10288	694917	655879
10289	694980	655807
10290	695054	655745
10291	695127	655684
10292	695192	655613
10293	695258	655544
10294	695326	655477
10295	695396	655412
10296	695461	655342
10297	695529	655275
10298	695601	655211
10299	695669	655145
10300	695736	655077
10301	695809	655014
10302	695878	654948
10303	695949	654883
10304	696011	654811
10305	696081	654746
10306	696150	654680
10307	696220	654614
10308	696285	654544
10309	696351	654475
10310	696411	654401
10311	696474	654329
10312	696545	654265
10313	696608	654193
10314	696667	654117
10315	696736	654051
10316	696803	653983
10317	696870	653915
10318	696941	653851
10319	697009	653784
10320	697081	653720
10321	697146	653651
10322	697215	653584
10323	697280	653514
10324	697355	653453
10325	697427	653390
10326	697495	653323
10327	697559	653253
10328	697626	653184
10329	697694	653117
10330	697764	653052
10331	697835	652987
10332	697899	652916
10333	697960	652843
10334	698016	652765
10335	698075	652690
10336	698145	652624
10337	698218	652562
10338	698286	652494
10339	698351	652424
10340	698420	652359
10341	698486	652289
10342	698552	652221
10343	698615	652148
10344	698684	652082
10345	698746	652010
10346	698808	651937
10347	698877	651871
10348	698945	651804
10349	699018	651742
10350	699079	651668
10351	699144	651598
10352	699211	651530
10353	699283	651467
10354	699341	651390
10355	699412	651326
10356	699478	651257
10357	699548	651191
10358	699615	651123
10359	699684	651057
10360	699755	650993
10361	699817	650921
10362	699886	650854
10363	699947	650780
10364	700012	650711
10365	700079	650643
10366	700149	650577
10367	700209	650503
10368	700270	650429
10369	700328	650353
10370	700401	650290
10371	700467	650222
10372	700532	650151
10373	700601	650086
10374	700667	650016
10375	700739	649952
10376	700809	649887
10377	700876	649819
10378	700948	649756
10379	701009	649682
10380	701080	649619
10381	701137	649541
10382	701205	649474
10383	701274	649408
10384	701341	649340
10385	701409	649272
10386	701478	649206
10387	701545	649139
10388	701608	649066
10389	701680	649003
10390	701749	648937
10391	701823	648876
10392	701890	648808
10393	701965	648747
10394	702036	648682
10395	702096	648608
10396	702165	648542
10397	702229	648471
10398	702293	648400
10399	702357	648329
10400	702427	648264
10401	702483	648186
10402	702556	648123
10403	702622	648055
10404	702687	647984
10405	702754	647917
10406	702825	647852
10407	702889	647781
10408	702954	647712
10409	703013	647637
10410	703078	647567
10411	703146	647499
10412	703208	647427
10413	703276	647359
10414	703342	647291
10415	703406	647220
10416	703470	647149
10417	703536	647080
10418	703604	647013
10419	703677	646951
10420	703750	646888
10421	703810	646814
10422	703885	646753
10423	703954	646687
10424	704011	646610
10425	704081	646544
10426	704152	646480
10427	704220	646412
10428	704290	646348
10429	704360	646282
10430	704427	646214
10431	704495	646147
10432	704564	646081
10433	704635	646017
10434	704694	645941
10435	704761	645873
10436	704831	645808
10437	704905	645746
10438	704973	645679
10439	705033	645605
10440	705101	645538
10441	705174	645475
10442	705232	645399
10443	705297	645330
10444	705365	645262
10445	705425	645187
10446	705493	645120
10447	705558	645051
10448	705625	644983
10449	705695	644918
10450	705761	644848
10451	705825	644778
10452	705897	644714
10453	705963	644645
10454	706030	644577
10455	706096	644509
10456	706159	644437
10457	706227	644369
10458	706289	644297
10459	706354	644227
10460	706427	644164
10461	706485	644089
10462	706553	644022
10463	706630	643963
10464	706700	643897
10465	706763	643826
10466	706837	643764
10467	706906	643697
10468	706969	643626
10469	707033	643556
10470	707102	643490
10471	707163	643416
10472	707226	643344
10473	707291	643274
10474	707359	643207
10475	707424	643137
10476	707488	643066
10477	707556	642999
10478	707625	642933
10479	707698	642870
10480	707760	642798
10481	707821	642724
10482	707893	642661
10483	707963	642596
10484	708026	642524
10485	708092	642455
10486	708160	642388
10487	708225	642318
10488	708294	642253
10489	708365	642188
10490	708424	642113
10491	708486	642040
10492	708550	641969
10493	708618	641902
10494	708688	641837
10495	708757	641771
10496	708822	641701
10497	708891	641634
10498	708960	641568
10499	709029	641502
10500	709092	641430
10501	709161	641364
10502	709237	641304
10503	709301	641234
10504	709365	641163
10505	709438	641101
10506	709495	641024
10507	709570	640963
10508	709635	640893
10509	709705	640828
10510	709775	640763
10511	709854	640705
10512	709920	640636
10513	709991	640572
10514	710063	640509
10515	710130	640440
10516	710200	640376
10517	710271	640311
10518	710345	640249
10519	710417	640185
10520	710485	640118
10521	710552	640050
10522	710623	639986
10523	710691	639919
10524	710763	639856
10525	710833	639790
10526	710894	639717
10527	710963	639651
10528	711034	639586
10529	711099	639516
10530	711164	639447
10531	711230	639378
10532	711302	639314
10533	711369	639246
10534	711440	639182
10535	711502	639109
10536	711570	639042
10537	711632	638970
10538	711701	638903
10539	711766	638834
10540	711835	638767
10541	711901	638699
10542	711974	638636
10543	712040	638567
10544	712106	638498
10545	712177	638433
10546	712238	638361
10547	712304	638291
10548	712377	638229
10549	712447	638163
10550	712509	638091
10551	712574	638021
10552	712638	637950
10553	712702	637880
10554	712767	637810
10555	712839	637746
10556	712905	637677
10557	712973	637610
10558	713037	637540
10559	713098	637466
10560	713159	637393
10561	713229	637328
10562	713297	637260
10563	713363	637192
10564	713425	637120
10565	713491	637050
10566	713566	636990
10567	713637	636925
10568	713699	636853
10569	713768	636786
10570	713828	636712
10571	713895	636644
10572	713962	636576
10573	714029	636508
10574	714103	636446
10575	714168	636377
10576	714235	636308
10577	714300	636239
10578	714369	636172
10579	714434	636103
10580	714500	636034
10581	714568	635967
10582	714640	635903
10583	714710	635838
10584	714773	635766
10585	714841	635699
10586	714913	635635
10587	714977	635565
10588	715037	635491
10589	715098	635417
10590	715164	635348
10591	715229	635279
10592	715290	635206
10593	715356	635137
10594	715417	635063
10595	715487	634998
10596	715550	634927
10597	715620	634861
10598	715689	634795
10599	715762	634732
10600	715832	634667
10601	715908	634607
10602	715976	634540
10603	716048	634476
10604	716118	634411
10605	716186	634344
10606	716253	634276
10607	716320	634207
10608	716387	634140
10609	716461	634078
10610	716526	634008
10611	716598	633945
10612	716657	633870
10613	716724	633802
10614	716792	633734
10615	716855	633663
10616	716930	633602
10617	717002	633538
10618	717064	633466
10619	717127	633394
10620	717198	633330
10621	717262	633259
10622	717325	633188
10623	717389	633118
10624	717453	633047
10625	717530	632987
10626	717600	632922
10627	717670	632857
10628	717735	632787
10629	717805	632722
10630	717874	632656
10631	717942	632588
10632	718003	632515
10633	718067	632444
10634	718138	632380
10635	718207	632314
10636	718279	632250
10637	718345	632181
10638	718407	632109
10639	718475	632042
10640	718543	631974
10641	718605	631902
10642	718681	631842
10643	718751	631777
10644	718816	631707
10645	718886	631642
10646	718957	631577
10647	719022	631507
10648	719091	631441
10649	719159	631374
10650	719223	631304
10651	719293	631238
10652	719360	631170
10653	719423	631099
10654	719488	631030
10655	719558	630964
10656	719627	630898
10657	719698	630833
10658	719769	630769
10659	719843	630706
10660	719911	630640
10661	719979	630572
10662	720048	630507
10663	720121	630443
10664	720189	630376
10665	720257	630309
10666	720324	630241
10667	720390	630172
10668	720457	630105
10669	720531	630043
10670	720603	629978
10671	720674	629915
10672	720737	629843
10673	720807	629777
10674	720875	629711
10675	720938	629639
10676	721000	629567
10677	721060	629492
10678	721128	629426
10679	721198	629360
10680	721261	629289
10681	721326	629219
10682	721399	629156
10683	721475	629095
10684	721543	629029
10685	721608	628959
10686	721678	628893
10687	721739	628820
10688	721803	628750
10689	721862	628675
10690	721928	628606
10691	721994	628537
10692	722056	628465
10693	722117	628391
10694	722189	628328
10695	722255	628259
10696	722323	628192
10697	722393	628127
10698	722462	628060
10699	722532	627995
10700	722605	627932
10701	722667	627860
10702	722732	627790
10703	722802	627725
10704	722870	627657
10705	722940	627593
10706	723007	627525
10707	723076	627458
10708	723140	627387
10709	723208	627321
10710	723274	627251
10711	723343	627185
10712	723407	627115
10713	723477	627049
10714	723551	626988
10715	723618	626919
10716	723691	626856
10717	723766	626795
10718	723840	626734
10719	723904	626663
10720	723960	626586
10721	724024	626515
10722	724090	626446
10723	724152	626374
10724	724222	626308
10725	724290	626241
10726	724363	626179
10727	724436	626115
10728	724499	626045
10729	724564	625975
10730	724632	625907
10731	724700	625840
10732	724760	625766
10733	724825	625696
10734	724902	625637
10735	724964	625565
10736	725035	625500
10737	725097	625428
10738	725165	625361
10739	725232	625293
10740	725304	625230
10741	725364	625156
10742	725439	625094
10743	725504	625024
10744	725565	624951
10745	725629	624881
10746	725703	624819
10747	725768	624749
10748	725835	624681
10749	725900	624612
10750	725967	624543
10751	726035	624476
10752	726107	624413
10753	726174	624345
10754	726245	624280
10755	726314	624214
10756	726381	624146
10757	726452	624081
10758	726521	624015
10759	726590	623949
10760	726663	623886
10761	726734	623821
10762	726805	623757
10763	726873	623690
10764	726933	623616
10765	727001	623549
10766	727066	623479
10767	727137	623415
10768	727207	623349
10769	727272	623279
10770	727341	623214
10771	727410	623147
10772	727482	623083
10773	727543	623010
10774	727603	622936
10775	727676	622873
10776	727742	622804
10777	727812	622739
10778	727881	622672
10779	727953	622609
10780	728011	622533
10781	728081	622468
10782	728154	622405
10783	728224	622339
10784	728286	622267
10785	728345	622193
10786	728409	622122
10787	728477	622055
10788	728542	621985
10789	728611	621919
10790	728674	621847
10791	728746	621784
10792	728818	621720
10793	728881	621649
10794	728944	621577
10795	729010	621509
10796	729073	621437
10797	729135	621365
10798	729206	621301
10799	729265	621226
10800	729332	621157
10801	729399	621089
10802	729461	621018
10803	729526	620948
10804	729593	620879
10805	729660	620812
10806	729735	620750
10807	729800	620681
10808	729871	620617
10809	729934	620545
10810	730004	620480
10811	730074	620414
10812	730142	620347
10813	730208	620279
10814	730273	620209
10815	730348	620148
10816	730413	620078
10817	730482	620011
10818	730546	619941
